Concurso;Data Sorteio;Bola1;Bola2;Bola3;Bola4;Bola5;Bola6;Bola7;Bola8;Bola9;Bola10;Bola11;Bola12;Bola13;Bola14;Bola15;Arrecadacao_Total;Ganhadores_15_Numeros;Cidade;Ganhadores_14_Números;Ganhadores_13_Números;Ganhadores_12_Números;Ganhadores_11_Números;Valor_Rateio_15_Números;Valor_Rateio_14_N��meros;Valor_Rateio_13_Números;Valor_Rateio_12_Números;Valor_Rateio_11_Números;Acumulado_15_Números;Estimativa_Premio;Valor_Acumulado_Especial
1640;23/03/2018;1;2;4;5;6;12;14;15;16;17;20;21;22;24;25;25.696.170,00;3;GO;351;12802;179431;985271;835.157,54;2.196,34;20;8;4;0;1.700.000,00;38.904.441,05
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1641;26/03/2018;3;4;5;8;9;11;12;14;16;17;19;20;21;22;25;23.530.698,00;5;MG;415;13140;158494;914859;455.928,26;1.690,19;20;8;4;0;1.700.000,00;39.430.512,13
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;TO;;;;;;;;;;;;
1642;28/03/2018;2;5;6;7;10;11;13;15;17;18;19;20;22;24;25;23.264.408,00;5;GO;795;21839;229819;1107732;307.461,14;849,98;20;8;4;0;1.700.000,00;39.785.274,99
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1643;31/03/2018;1;2;3;4;5;7;9;10;12;14;16;19;22;23;25;18.330.124,00;2;ES;500;15499;171695;838279;661.870,56;1.163,72;20;8;4;0;1.700.000,00;40.090.753,71
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
1644;02/04/2018;2;3;4;5;6;7;8;9;11;13;15;18;22;23;24;19.211.186,00;2;MG;318;12571;164147;929414;692.887,47;1.340,85;20;8;4;0;1.700.000,00;40.410.547,94
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
1645;04/04/2018;2;3;4;5;8;9;10;14;15;16;18;20;21;23;25;24.424.706,00;3;MG;526;18714;220786;1099005;614.454,25;1.540,43;20;8;4;0;1.700.000,00;40.835.939,35
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1646;06/04/2018;1;3;4;5;6;7;9;12;13;15;17;18;20;22;25;26.051.790,00;6;BA;959;25013;249084;1234400;292.923,84;805,57;20;8;4;0;1.700.000,00;41.241.526,21
;;;;;;;;;;;;;;;;;;;PE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
1647;09/04/2018;1;2;4;7;8;9;10;12;14;15;19;20;22;24;25;24.049.260,00;5;MG;926;27970;254545;1159597;290.384,06;689,2;20;8;4;0;1.700.000,00;41.576.584,74
;;;;;;;;;;;;;;;;;;;PI;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1648;11/04/2018;4;9;10;11;12;13;15;16;17;19;21;22;23;24;25;25.111.142,00;1;MT;369;13907;195213;1005925;2.284.989,88;1.905,35;20;8;4;0;1.700.000,00;42.103.890,10
1649;13/04/2018;4;5;8;9;12;13;14;15;16;17;18;20;22;23;24;26.993.030,00;2;RJ;539;22331;224215;1222163;1.040.196,59;1.696,58;20;8;4;0;1.700.000,00;42.583.980,84
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1650;16/04/2018;3;4;5;8;10;13;14;15;16;17;18;19;20;22;25;24.382.038,00;0;;364;14308;201728;1138409;0;1.583,01;20;8;4;1.872.697,38;4.500.000,00;43.016.141,77
1651;18/04/2018;1;2;3;4;6;7;8;10;16;17;18;19;20;22;24;35.757.964,00;4;RJ;410;18842;217100;1327871;1.386.784,84;2.757,56;20;8;4;0;1.700.000,00;43.864.089,94
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1652;20/04/2018;2;3;4;5;6;7;10;11;14;16;17;18;21;24;25;25.245.848,00;0;;355;12982;164223;986224;0;2.139,67;20;8;4;2.468.636,10;4.000.000,00;44.433.775,19
1653;23/04/2018;2;4;5;6;7;12;14;15;17;20;21;22;23;24;25;27.891.256,00;0;;516;22629;230478;1216705;0;1.336,90;20;8;4;4.710.619,13;7.500.000,00;44.951.155,90
1654;25/04/2018;1;2;3;4;6;10;11;13;16;18;19;20;22;23;25;48.040.662,00;5;GO;799;31392;379563;2102630;1.738.411,88;1.533,24;20;8;4;0;1.700.000,00;45.869.949,82
;;;;;;;;;;;;;;;;;;;GO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1655;27/04/2018;1;2;3;5;6;7;10;12;14;16;18;19;20;22;23;26.210.232,00;2;MG;465;17461;209847;1130489;1.094.728,95;1.448,77;20;8;4;0;1.700.000,00;46.375.209,33
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
1656;30/04/2018;2;3;4;5;7;10;11;12;13;15;17;19;20;23;24;24.218.672,00;3;DF;502;20657;243105;1212939;498.814,14;1.310,31;20;8;4;0;1.200.000,00;46.720.542,21
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1657;02/05/2018;3;4;6;8;9;10;12;15;17;18;19;20;21;23;24;20.829.654,00;0;;451;13210;158253;865738;0;1.789,94;20;8;4;1.836.529,90;4.500.000,00;47.144.356,81
1658;04/05/2018;2;4;5;6;7;8;12;13;15;16;17;18;19;20;23;37.652.070,00;5;RJ;675;21933;280554;1612949;1.021.324,26;1.490,64;20;8;4;0;1.700.000,00;47.898.993,29
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1659;07/05/2018;2;4;7;8;9;10;12;14;15;16;20;21;22;23;25;25.748.896,00;2;MA;499;17893;217230;1086367;1.073.980,53;1.892,10;20;8;4;0;1.700.000,00;48.394.676,62
1660;09/05/2018;1;2;3;7;8;10;11;13;14;17;18;20;21;24;25;26.481.312,00;25;BA;1775;31898;277901;1250255;65.834,33;407,57;20;8;4;0;1.700.000,00;48.774.490,04
1661;11/05/2018;2;3;5;6;7;10;11;12;13;14;17;18;21;22;23;27.202.634,00;4;MG;622;19801;229526;1202367;540.363,75;1.527,47;20;8;4;0;1.700.000,00;49.273.287,35
;;;;;;;;;;;;;;;;;;;MT;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1662;14/05/2018;1;2;3;5;8;10;11;13;14;17;18;20;21;22;25;24.697.742,00;8;AL;1197;39565;262486;1224341;165.946,57;487,5;20;8;4;0;1.700.000,00;49.579.650,26
;;;;;;;;;;;;;;;;;;;BA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;CE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;GO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PI;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1663;16/05/2018;1;2;3;5;6;7;9;11;12;13;16;17;21;22;23;25.183.224,00;7;CE;714;24415;205537;1032498;302.520,32;1.303,68;20;8;4;0;1.700.000,00;50.068.336,94
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1664;18/05/2018;2;4;5;6;7;8;11;13;15;16;17;18;20;24;25;25.730.428,00;4;DF;499;19025;231330;1122528;504.220,06;1.776,63;20;8;4;0;1.700.000,00;50.533.770,84
;;;;;;;;;;;;;;;;;;;PE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;TO;;;;;;;;;;;;
1665;21/05/2018;1;2;4;5;8;10;12;13;15;17;18;21;22;23;24;23.738.082,00;1;SP;458;17065;207195;1078984;1.808.848,91;1.736,02;20;8;4;0;1.700.000,00;50.951.197,52
1666;23/05/2018;1;2;5;6;8;9;10;12;13;14;17;20;21;24;25;23.219.534,00;3;RJ;535;16408;186414;1018603;632.695,28;1.559,48;20;8;4;0;1.700.000,00;51.389.217,34
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1667;25/05/2018;1;2;3;4;8;10;11;13;16;18;20;22;23;24;25;22.786.834,00;6;BA;725;29109;242393;1137737;212.762,32;773,97;20;8;4;0;1.700.000,00;51.683.811,32
;;;;;;;;;;;;;;;;;;;BA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MT;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1668;28/05/2018;4;5;6;8;11;12;14;16;17;18;20;21;23;24;25;21.253.992,00;3;SC;329;12702;163577;888101;621.589,60;1.744,00;20;8;4;0;1.700.000,00;52.114.142,59
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1669;30/05/2018;1;2;3;5;6;7;8;9;12;16;17;20;21;23;25;22.173.420,00;2;SP;300;11625;165429;934853;982.043,42;2.014,45;20;8;4;0;1.700.000,00;52.567.393,40
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1670;01/06/2018;1;2;3;4;7;11;13;14;16;17;20;21;22;23;25;19.827.910,00;3;BA;285;11119;153360;891871;542.741,08;1.757,87;20;8;4;0;1.700.000,00;52.943.137,22
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1671;04/06/2018;1;3;4;5;8;9;10;12;14;15;18;19;21;22;25;22.976.412,00;3;DF;570;17537;194249;1015510;605.656,21;1.401,17;20;8;4;0;1.700.000,00;53.362.437,69
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MS;;;;;;;;;;;;
1672;06/06/2018;2;3;5;6;8;9;11;17;18;20;21;22;23;24;25;23.460.408,00;2;MG;382;16537;202893;1066690;898.459,93;1.447,38;20;8;4;0;1.700.000,00;53.777.111,51
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
1673;08/06/2018;1;2;4;5;7;9;11;12;15;17;19;20;23;24;25;24.516.014,00;6;BA;761;24005;251019;1159377;265.549,83;920,3;20;8;4;0;1.700.000,00;54.144.795,91
;;;;;;;;;;;;;;;;;;;CE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PI;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1674;11/06/2018;1;2;4;5;9;10;11;12;15;19;20;21;22;23;24;22.511.056,00;2;GO;471;15644;184130;957153;942.725,68;1.759,59;20;8;4;0;1.700.000,00;54.579.900,07
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1675;13/06/2018;1;2;3;5;7;8;9;12;14;19;20;21;22;23;25;22.340.558,00;1;RS;495;18009;219899;1092382;1.453.985,03;1.291,13;20;8;4;0;1.700.000,00;54.915.435,08
1676;15/06/2018;3;4;8;9;10;12;13;14;15;16;18;20;23;24;25;22.845.172,00;4;DF;526;23483;212728;1070914;392.218,88;1.311,05;20;8;4;0;1.700.000,00;55.277.483,29
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1677;18/06/2018;1;4;5;6;9;11;12;14;15;16;17;18;19;20;22;22.088.872,00;4;PR;212;9128;128490;784877;594.386,91;3.450,72;20;8;4;0;1.700.000,00;55.826.148,13
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1678;20/06/2018;1;3;4;5;6;8;9;14;16;18;19;20;22;23;24;21.657.262,00;0;;310;12172;156188;884182;0;1.968,40;20;8;4;1.983.160,99;4.800.000,00;56.283.800,67
1679;22/06/2018;5;7;8;9;10;11;12;14;15;16;17;19;20;21;23;26.455.588,00;7;DF;528;16811;210187;1122138;605.841,28;1.879,56;20;8;4;0;1.700.000,00;56.804.814,82
;;;;;;;;;;;;;;;;;;;GO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;GO;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1680;25/06/2018;1;2;3;7;8;10;11;12;13;14;18;20;21;23;25;21.359.420,00;2;AL;782;26705;244221;1101865;537.770,69;604,55;20;8;4;0;1.700.000,00;57.053.016,68
;;;;;;;;;;;;;;;;;;;BA;;;;;;;;;;;;
1681;27/06/2018;1;2;3;7;8;10;11;12;15;16;17;20;22;23;25;18.498.284,00;8;CE;533;14709;158950;828206;178.602,81;1.178,33;20;8;4;0;1.700.000,00;57.382.744,96
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1682;29/06/2018;1;4;5;6;7;9;12;13;15;17;18;19;20;21;25;23.150.122,00;3;GO;655;18768;199683;1044807;588.976,22;1.185,75;20;8;4;0;1.700.000,00;57.790.497,73
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
1683;02/07/2018;1;2;3;5;9;10;11;13;15;16;17;18;23;24;25;19.272.870,00;3;MG;544;17141;190734;964295;398.698,11;966,46;20;8;4;0;1.700.000,00;58.066.519,51
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
1684;04/07/2018;2;4;7;9;10;12;13;14;15;16;17;22;23;24;25;23.503.922,00;4;BA;433;17841;216923;1069149;434.522,89;1.764,42;20;8;4;0;1.700.000,00;58.467.617,57
;;;;;;;;;;;;;;;;;;;DF;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
1685;06/07/2018;1;2;3;5;6;7;11;12;14;16;17;19;21;22;24;20.800.320,00;3;BA;625;16575;159426;827827;621.616,97;1.311,54;20;8;4;0;1.700.000,00;58.897.967,78
;;;;;;;;;;;;;;;;;;;DF;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;GO;;;;;;;;;;;;
1686;09/07/2018;2;4;5;6;9;10;13;15;17;18;19;20;22;23;24;18.542.884,00;3;BA;413;14342;166564;860773;451.324,07;1.441,04;20;8;4;0;1.700.000,00;59.210.422,91
;;;;;;;;;;;;;;;;;;;ES;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
1687;11/07/2018;1;2;3;4;6;7;9;10;14;16;17;18;19;20;24;22.236.028,00;2;MG;426;14727;135226;820768;1.132.890,50;1.636,53;20;8;4;0;1.700.000,00;59.733.295,45
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1688;13/07/2018;1;3;4;5;6;7;8;10;13;15;19;21;22;24;25;24.002.036,00;0;;410;15491;185881;1036429;0;1.523,65;20;8;4;2.030.267,46;5.000.000,00;60.201.818,72
1689;16/07/2018;1;2;6;7;9;10;11;13;14;16;17;18;19;22;23;31.606.300,00;2;MS;559;18710;233284;1309485;2.430.796,19;1.558,46;20;8;4;0;1.700.000,00;60.855.201,40
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1690;18/07/2018;1;2;4;5;7;8;10;13;15;16;19;20;22;23;25;22.466.648,00;5;GO;751;19856;208115;1041903;319.362,55;934,61;20;8;4;0;1.700.000,00;61.223.696,65
;;;;;;;;;;;;;;;;;;;MT;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1691;20/07/2018;1;2;3;4;5;7;8;10;11;12;13;15;16;18;19;22.891.200,00;2;ES;596;16502;212166;977178;907.063,17;1.337,94;20;8;4;0;1.700.000,00;61.642.341,19
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1692;23/07/2018;3;5;6;7;10;12;14;15;17;18;20;22;23;24;25;22.314.246,00;5;CE;757;22078;229172;1073638;282.425,55;819,96;20;8;4;0;1.700.000,00;61.968.216,83
;;;;;;;;;;;;;;;;;;;DF;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MT;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1693;25/07/2018;1;3;4;6;7;8;11;14;16;17;19;20;21;22;23;22.173.254,00;1;SP;456;11157;144640;824537;2.244.759,98;1.514,69;20;8;4;0;1.700.000,00;62.486.238,36
1694;27/07/2018;1;2;3;4;5;9;11;12;13;17;18;19;20;23;24;22.397.434,00;1;SP;397;15148;196220;1078738;1.602.261,95;1.774,03;20;8;4;0;1.700.000,00;62.855.991,13
1695;30/07/2018;1;4;5;9;11;13;14;17;18;20;21;22;23;24;25;21.798.514,00;1;ES;388;14543;184427;1021897;1.636.014,07;1.853,42;20;8;4;0;1.700.000,00;63.233.532,84
1696;01/08/2018;2;4;5;7;8;10;12;13;14;16;17;18;19;23;24;22.026.452,00;4;MG;733;20917;226800;1056340;351.511,25;843,16;20;8;4;0;1.700.000,00;63.558.004,77
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SC;;;;;;;;;;;;
1697;03/08/2018;3;4;6;7;10;13;17;18;19;20;21;22;23;24;25;23.566.984,00;1;SP;360;13785;171141;1011833;2.058.401,06;1.759,32;20;8;4;0;2.000.000,00;64.033.020,40
1698;06/08/2018;2;3;4;5;8;9;13;14;16;18;19;20;21;22;25;22.564.796,00;1;RJ;337;12110;162720;941220;2.035.140,86;1.858,15;20;8;4;0;2.000.000,00;64.502.668,30
1699;08/08/2018;4;5;6;8;9;10;13;14;15;16;19;21;23;24;25;23.021.262,00;4;MG;360;13161;175777;939821;517.657,12;1.769,77;20;8;4;0;2.000.000,00;64.980.505,64
;;;;;;;;;;;;;;;;;;;PI;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
1700;10/08/2018;1;2;3;6;7;8;12;13;14;16;20;21;22;23;24;24.565.710,00;4;MG;428;15056;184900;988280;559.151,65;1.607,91;20;8;4;0;2.000.000,00;65.496.645,63
;;;;;;;;;;;;;;;;;;;MS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PB;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
1701;13/08/2018;1;2;3;5;6;7;8;10;13;16;17;18;20;21;22;23.009.560,00;3;BA;299;13531;193422;1028141;613.327,73;1.893,48;20;8;4;0;2.000.000,00;65.921.257,13
;;;;;;;;;;;;;;;;;;;DF;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1702;15/08/2018;3;4;5;7;8;10;11;14;15;16;17;18;19;22;25;22.937.590,00;2;GO;406;15138;177312;982850;976.117,09;1.479,52;20;8;4;0;2.000.000,00;66.371.772,72
1703;17/08/2018;1;3;6;8;9;10;12;13;14;15;16;17;18;19;22;24.573.222,00;2;SP;326;13067;182349;971391;1.148.105,89;2.167,26;20;8;4;0;2.000.000,00;66.901.667,75
1704;20/08/2018;2;4;6;7;9;10;11;12;13;14;16;18;19;20;22;22.707.832,00;1;MA;380;14794;192804;960503;1.894.327,94;1.533,87;20;8;4;0;2.000.000,00;67.338.820,36
1705;22/08/2018;2;3;4;5;9;12;14;16;17;18;19;20;21;23;24;22.580.990,00;2;BA;257;11524;171043;977956;973.256,16;2.330,46;20;8;4;0;2.000.000,00;67.788.015,52
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
1706;24/08/2018;2;3;4;5;7;8;9;12;13;14;15;17;18;20;21;22.590.390,00;7;GO;647;19992;220698;1139578;199.487,33;948,69;20;8;4;0;2.000.000,00;68.110.264,29
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1707;27/08/2018;2;5;9;10;11;12;13;16;17;18;19;21;22;23;25;22.026.762,00;1;SP;355;10913;156030;957334;1.934.936,27;1.677,09;20;8;4;0;85.000.000,00;68.556.788,05
1708;08/09/2018;1;2;3;4;6;7;8;9;10;12;13;14;17;18;22;272.855.056,00;33;BA;7488;231719;2785614;12507536;2.778.857,60;1.103,93;20;8;4;0;1.200.000,00;0
1709;10/09/2018;1;3;4;5;11;12;13;15;18;19;20;21;22;23;24;18.411.742,00;1;MS;219;9026;137470;803629;1.586.385,69;2.228,85;20;8;4;0;2.000.000,00;366.089,01
1710;12/09/2018;2;4;5;6;7;9;10;11;12;17;20;21;22;24;25;27.708.648,00;2;MG;402;17043;223663;1152208;1.199.494,66;1.836,20;20;8;4;0;1.700.000,00;919.701,94
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
1711;14/09/2018;1;2;3;4;5;8;10;11;13;14;18;19;20;21;23;26.447.934,00;3;ES;617;22062;279137;1389728;490.147,46;1.047,56;20;8;4;0;2.000.000,00;1.259.034,80
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;XX;;;;;;;;;;;;
1712;17/09/2018;1;3;5;6;7;10;13;14;15;16;17;18;23;24;25;26.104.914,00;14;BA;995;29650;222433;1205209;133.997,27;828,74;20;8;4;0;2.000.000,00;1.691.949,05
;;;;;;;;;;;;;;;;;;;CE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;DF;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;ES;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MT;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PE;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PI;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RS;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1713;19/09/2018;1;4;8;9;10;12;13;15;16;17;19;20;21;23;24;26.126.004,00;3;ES;478;15885;192608;1053802;796.502,25;1.538,14;20;8;4;0;2.000.000,00;2.243.373,69
;;;;;;;;;;;;;;;;;;;MT;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1714;21/09/2018;1;3;5;6;7;8;10;14;15;18;19;21;22;23;24;26.535.178,00;2;PR;313;14016;190525;1109154;1.197.030,64;2.353,47;20;8;4;0;2.000.000,00;2.795.849,38
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1715;24/09/2018;1;2;4;6;8;11;13;16;17;18;19;21;22;24;25;24.314.326,00;4;GO;452;14827;179213;959062;565.746,29;1.540,49;20;8;4;0;2.000.000,00;3.318.076,72
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1716;26/09/2018;1;3;4;5;7;10;11;12;13;16;17;22;23;24;25;24.076.348,00;0;;371;15517;201660;1112582;0;1.533,20;20;8;4;1.848.654,08;4.500.000,00;3.744.689,21
1717;28/09/2018;1;3;4;5;7;8;9;10;11;14;15;21;22;23;24;35.525.816,00;2;SC;479;18118;254220;1502161;2.515.785,59;2.044,59;20;8;4;0;2.000.000,00;4.479.208,54
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1718;01/10/2018;2;3;5;6;7;8;10;11;12;17;18;20;21;22;24;25.279.474,00;7;GO;734;20973;230656;1137366;269.379,40;1.129,23;20;8;4;0;2.000.000,00;4.914.359,89
;;;;;;;;;;;;;;;;;;;MA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;SP;;;;;;;;;;;;
1719;03/10/2018;2;3;4;6;10;11;13;15;17;18;20;21;23;24;25;25.731.018,00;1;MS;744;23135;244396;1205275;1.781.435,81;1.052,48;20;8;4;0;2.000.000,00;5.325.460,47
1720;05/10/2018;2;3;4;9;10;11;13;15;17;18;20;22;23;24;25;27.219.360,00;11;AC;1412;46325;310397;1367577;120.757,54;413,51;20;8;4;0;2.000.000,00;5.631.998,85
;;;;;;;;;;;;;;;;;;;BA;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;MG;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;PR;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;RJ;;;;;;;;;;;;
